,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
25,Bailiff,Secret,Neutral,Blue,White,Male,Yes,2,Sep-1994,Earth-616,Marvel,<10
26,Brianna Robbins,Public,Neutral,Brown,Brown,Female,Yes,7,Jun-2010,Earth-616,Marvel,<10
27,Bella Blaire,Non-dual,Neutral,Blue,Grey,Female,Yes,12,Mar-1981,Earth-616,Marvel,<100
28,Joey Milton,Public,Neutral,Blue,Brown,Male,Yes,1,Aug-1948,Earth-616,Marvel,<10
29,Horst Lederer,Public,Neutral,Blue,No,Male,Yes,2,Jul-1966,Earth-616,Marvel,<10
30,Gregory Herd,Secret,Neutral,Blue,Black,Male,Yes,22,Nov-1995,Earth-616,Marvel,<100
31,Darby Dean,Public,Neutral,White,Black,Male,Yes,10,Jan-1988,Earth-616,Marvel,<10
32,Walt Neilson,Non-dual,Neutral,Brown,Brown,Male,Yes,1,Mar-1946,Earth-616,Marvel,<10
33,Kometes,Public,Neutral,Brown,Blond,Male,No,2,Jul-1974,Earth-616,Marvel,<10
34,Antonio Rodriguez,Secret,Neutral,Brown,No,Male,Yes,51,Aug-1985,Earth-616,Marvel,<100
35,Mentor,Public,Neutral,White,No,Male,Yes,48,Oct-1977,Earth-616,Marvel,<100
36,Sapphiras,Public,Neutral,Yellow,No,Female,Yes,6,Jun-1995,Earth-616,Marvel,<10
37,Ent,Secret,Neutral,Red,Brown,Male,Yes,2,Jun-1991,Earth-616,Marvel,<10
38,Chava Prydeman,Secret,Neutral,Blue,Brown,Female,No,1,Nov-1985,Earth-616,Marvel,<10
39,Akihira,Secret,Neutral,Black,Black,Male,No,3,Aug-2008,Earth-616,Marvel,<10
40,Fiona McCormick,Public,Neutral,Black,Red,Female,No,3,Dec-1990,Earth-616,Marvel,<10
41,Primo Falcone,Public,Neutral,White,Black,Male,Yes,2,Aug-2004,Earth-616,Marvel,<10
42,Kamara,Public,Neutral,Blue,Blond,Male,Yes,1,Apr-1989,Earth-616,Marvel,<10
43,Pavel Plotnick,Secret,Neutral,Black,Bald,Male,Yes,6,Jun-1966,Earth-616,Marvel,<10
44,Owen Candler,Public,Neutral,Blue,White,Male,No,2,Sep-1999,Earth-616,Marvel,<10
45,Leonard Walls,Public,Neutral,Brown,Bald,Male,Yes,3,Jun-2011,Earth-616,Marvel,<10
46,Obnoxio the Clown,Secret,Neutral,Brown,Brown,Male,Yes,1,Apr-1983,Earth-616,Marvel,<10
47,Rogers,Public,Neutral,Red,Blond,Male,Yes,1,Apr-2001,Earth-616,Marvel,<10
48,Talos,Public,Neutral,Green,No,Male,Yes,9,Jun-1994,Earth-616,Marvel,<10
49,Hermp,Secret,Neutral,Brown,No,Male,Yes,2,Jan-1969,Earth-616,Marvel,<10
50,Marcus Fifolet,Secret,Neutral,Black,Brown,Male,Yes,7,Jan-1995,Earth-616,Marvel,<10
51,Gorgilla,Secret,Neutral,Brown,Brown,Male,Yes,14,Oct-1960,Earth-616,Marvel,<100
52,John Jones,Secret,Neutral,Brown,Brown,Male,No,1,Aug-2001,Earth-616,Marvel,<10
53,Daimon Hellstrom,Non-dual,Neutral,Red,Red,Male,Yes,242,Sep-1973,Earth-616,Marvel,<250
54,Vincent Patilio,Public,Neutral,Brown,Brown,Male,Yes,19,Feb-1967,Earth-616,Marvel,<100
55,Vladimir,Secret,Neutral,Black,Brown,Male,Yes,1,Apr-1965,Earth-616,Marvel,<10
56,Alex Wilder,Non-dual,Neutral,Brown,Black,Male,Yes,33,Jul-2003,Earth-616,Marvel,<100
57,Randall Nixon,Public,Neutral,White,Brown,Male,No,3,Mar-2006,Earth-616,Marvel,<10
58,Stanley Hardy,Non-dual,Neutral,Grey,Brown,Male,Yes,6,Jan-1999,Earth-616,Marvel,<10
59,Myla,Secret,Neutral,Green,Blue,Female,Yes,10,Apr-1992,Earth-616,Marvel,<10
60,Edmund,Public,Neutral,Brown,Brown,Male,No,1,Jul-2011,Earth-616,Marvel,<10
61,Borgo,Secret,Neutral,Brown,Black,Male,No,2,Aug-1969,Earth-616,Marvel,<10
62,Cleric,Secret,Neutral,Variable,Black,Male,Yes,1,Oct-1997,Earth-616,Marvel,<10
63,Mordecai Boggs,Non-dual,Neutral,Grey,Bald,Male,Yes,14,Nov-1969,Earth-616,Marvel,<100
64,Floyd Baker,Secret,Neutral,Brown,Auburn,Male,Yes,2,Jun-2007,Earth-616,Marvel,<10
65,Bill,Non-dual,Neutral,Variable,Brown,Male,Yes,4,Dec-1963,Earth-616,Marvel,<10
66,Dane Gavin,Public,Neutral,Blue,Black,Male,Yes,1,Nov-1974,Earth-616,Marvel,<10
67,Simms,Public,Neutral,Blue,Blond,Male,Yes,1,Aug-1964,Earth-616,Marvel,<10
68,Harlan Stillwell,Non-dual,Neutral,Black,Brown,Male,No,2,Nov-1976,Earth-616,Marvel,<10
69,Sidney Crumb,Secret,Neutral,Blue,Brown,Male,Yes,11,Apr-1983,Earth-616,Marvel,<100
70,Roc,Public,Neutral,Blue,Blond,Male,Yes,2,Aug-1961,Earth-616,Marvel,<10
71,Ea,Secret,Neutral,Brown,No,Unknown,Yes,4,Jul-2008,Earth-616,Marvel,<10
72,Artemis,Non-dual,Neutral,Blue,Red,Female,Yes,16,Jun-1966,Earth-616,Marvel,<100
73,Questa,Secret,Neutral,Blue,Blue,Female,Yes,5,Jan-1995,Earth-616,Marvel,<10
74,Rebecca Agee,Secret,Neutral,Brown,Blond,Female,Yes,2,Jul-1998,Earth-616,Marvel,<10
75,George Teekle,Non-dual,Neutral,Black,Grey,Male,Yes,3,Mar-1975,Earth-616,Marvel,<10
76,Integral Synaptic Anti-Anionic Computer,Secret,Neutral,Brown,Black,Male,Yes,32,Feb-1973,Earth-616,Marvel,<100
77,Captain Delaney,Public,Neutral,Blue,Grey,Male,Yes,1,Apr-1978,Earth-616,Marvel,<10
78,Sinifer,Public,Neutral,Hazel,No,Unknown,No,1,Oct-1990,Earth-616,Marvel,<10
79,Alexandra Draguno,Secret,Neutral,Green,Red,Female,Yes,3,Jan-2013,Earth-616,Marvel,<10
80,Emmanuel da Costa,Public,Neutral,Black,Black,Male,No,13,Nov-1982,Earth-616,Marvel,<100
81,Radha Dastoor,Public,Neutral,Brown,Black,Female,No,8,Nov-1993,Earth-616,Marvel,<10
82,Galahad,Secret,Neutral,Blue,Black,Male,Yes,3,Jan-2013,Earth-616,Marvel,<10
83,Kyzerra Os,Secret,Neutral,Yellow,Bald,Female,Yes,1,Jun-2013,Earth-616,Marvel,<10
84,Curtis Connors,Public,Neutral,Red,No,Male,Yes,250,Nov-1963,Earth-616,Marvel,<250
85,Magni Thorson,Secret,Neutral,Brown,Red,Male,Yes,2,Mar-1980,Earth-616,Marvel,<10
86,Gracie Smith,Public,Neutral,Brown,Purple,Female,Yes,4,Apr-2001,Earth-616,Marvel,<10
87,Sarah Kinney,Secret,Neutral,Green,Black,Female,No,10,Mar-2005,Earth-616,Marvel,<10
88,Oola Udonta,Secret,Neutral,Blue,No,Female,Yes,14,May-2010,Earth-616,Marvel,<100
89,115,Secret,Neutral,Blue,White,Female,Yes,1,Aug-2010,Earth-616,Marvel,<10
90,Stella,Public,Neutral,Black,Black,Female,Yes,2,Oct-2004,Earth-616,Marvel,<10
91,Ferris,Public,Neutral,Black,Grey,Male,Yes,3,Dec-1997,Earth-616,Marvel,<10
92,Rock Monster Guardian,Secret,Neutral,Red,Black,Unknown,Yes,4,Nov-1961,Earth-616,Marvel,<10
93,Vaipala Rani,Public,Neutral,Brown,Black,Female,Yes,3,Oct-2010,Earth-616,Marvel,<10
94,Susan Morse,Public,Neutral,Blue,Blond,Female,Yes,4,Aug-2010,Earth-616,Marvel,<10
95,Debra,Public,Neutral,Brown,Brown,Female,Yes,1,Oct-1999,Earth-616,Marvel,<10
96,Roadkill,Secret,Neutral,Blue,Brown,Unknown,Yes,3,Feb-1992,Earth-616,Marvel,<10
97,Kaliban,Public,Neutral,Red,Brown,Male,Yes,2,Jun-1970,Earth-616,Marvel,<10
98,Hadj,Secret,Neutral,Yellow,No,Female,Yes,4,Apr-1986,Earth-616,Marvel,<10
99,Horus,Public,Neutral,Brown,No,Male,Yes,18,Sep-1975,Earth-616,Marvel,<100
100,Simon Benes,Public,Neutral,Blue,Grey,Male,Yes,3,Jul-2002,Earth-616,Marvel,<10
101,Laurie Simpson Neal,Public,Neutral,Black,Red,Female,No,1,Apr-1980,Earth-616,Marvel,<10
102,Phil Donahue,Public,Neutral,Blue,White,Male,Yes,1,Nov-1993,Earth-616,Marvel,<10
103,Elias Weams,Secret,Neutral,Blue,White,Male,Yes,2,May-1963,Earth-616,Marvel,<10
104,Nightside,Secret,Neutral,White,Black,Female,No,30,Oct-1977,Earth-616,Marvel,<100
105,Tony Masters,Secret,Neutral,Brown,Brown,Male,Yes,163,May-1980,Earth-616,Marvel,<250
106,Vasily Karpov,Public,Neutral,Brown,Bald,Male,Yes,4,May-2005,Earth-616,Marvel,<10
107,Horatio Piper,Public,Neutral,Brown,Bald,Male,Yes,7,Jan-1984,Earth-616,Marvel,<10
108,Singer,Secret,Neutral,Blue,White,Female,Yes,3,Jan-1995,Earth-616,Marvel,<10
109,Sam Klein,Public,Neutral,Blue,Brown,Male,Yes,2,Jul-2004,Earth-616,Marvel,<10
110,Sonny Baredo,Secret,Neutral,Green,Grey,Male,Yes,12,Sep-2001,Earth-616,Marvel,<100
111,Soja,Public,Neutral,Orange,Red,Female,No,1,Oct-1973,Earth-616,Marvel,<10
112,Daryl Andrews,Secret,Neutral,Green,Black,Male,Yes,15,May-1992,Earth-616,Marvel,<100
113,Vaalu,Non-dual,Neutral,Red,No,Male,Yes,1,Apr-1987,Earth-616,Marvel,<10
114,Gwendolyne Stacy,Secret,Neutral,Blue,Blond,Female,No,42,Mar-1975,Earth-616,Marvel,<100
115,Timothy Jones,Public,Neutral,Hazel,Brown,Male,Yes,4,Dec-1960,Earth-616,Marvel,<10
116,Timothy Chambers,Public,Neutral,Brown,White,Male,No,1,Oct-1993,Earth-616,Marvel,<10
117,Kell,Public,Neutral,White,Blond,Female,No,8,Mar-2012,Earth-616,Marvel,<10
118,Alice Larkin,Non-dual,Neutral,Blue,Brown,Female,Yes,1,Aug-1987,Earth-616,Marvel,<10
119,Earl,Public,Neutral,Brown,Black,Male,Yes,3,Jan-1996,Earth-616,Marvel,<10
120,Scott Summers,Public,Neutral,Brown,Brown,Male,Yes,1955,Sep-1963,Earth-616,Marvel,<2000
121,Lara Wilkinson,Non-dual,Neutral,Blue,Black,Female,Yes,3,Jun-2009,Earth-616,Marvel,<10
122,Nestor Rodriguez,Secret,Neutral,Blue,Black,Male,Yes,7,Jun-2004,Earth-616,Marvel,<10
123,Helen Gable,Public,Neutral,Blue,Red,Female,Yes,2,Jan-2011,Earth-616,Marvel,<10
124,Reverend Stryker,Secret,Neutral,Brown,Black,Male,Yes,1,Sep-1992,Earth-616,Marvel,<10
125,Doctor Kissick,Secret,Neutral,Black,White,Male,Yes,1,Oct-1981,Earth-616,Marvel,<10
126,Cargo,Secret,Neutral,Blue,Black,Unknown,Yes,1,Sep-2000,Earth-616,Marvel,<10
127,Red Hawk,Public,Neutral,White,Black,Male,Yes,29,Nov-1950,Earth-616,Marvel,<100
128,Kalthea,Non-dual,Neutral,Red,Blond,Female,Yes,1,Aug-1964,Earth-616,Marvel,<10
129,Charles Darwin,Public,Neutral,Brown,Grey,Male,No,6,Jun-1996,Earth-616,Marvel,<10
130,Bob Stirrat,Non-dual,Neutral,Blue,Black,Male,Yes,14,Jan-1997,Earth-616,Marvel,<100
131,Phillip Cambell,Non-dual,Neutral,Black,Red,Male,No,1,Jul-2003,Earth-616,Marvel,<10
132,Heml,Non-dual,Neutral,Black,No,Unknown,Yes,6,Feb-1991,Earth-616,Marvel,<10
133,Pandora,Secret,Neutral,Brown,Red,Female,Yes,4,Nov-1961,Earth-616,Marvel,<10
134,Raza Longknife,Secret,Neutral,One,Orange,Male,Yes,92,Oct-1977,Earth-616,Marvel,<100
135,Nemesio Pietri,Public,Neutral,Brown,Black,Male,No,7,Jan-2005,Earth-616,Marvel,<10
136,Flaidermaus,Public,Neutral,Red,Orange,Male,Yes,2,Dec-1972,Earth-616,Marvel,<10
137,Zimmer,Non-dual,Neutral,Blue,Brown,Male,Yes,1,Oct-1980,Earth-616,Marvel,<10
138,Meg,Secret,Neutral,Brown,Black,Unknown,Yes,1,Nov-1988,Earth-616,Marvel,<10
139,Ikonn,Secret,Neutral,Blue,No,Male,Yes,6,Jun-1981,Earth-616,Marvel,<10
140,Eddie Gunnam,Public,Neutral,Brown,Red,Male,Yes,4,Aug-2007,Earth-616,Marvel,<10
141,Fagin,Secret,Neutral,Blue,Brown,Male,No,7,Jul-2001,Earth-616,Marvel,<10
142,Glow Worm,Secret,Neutral,Blue,Black,Male,Yes,3,Aug-1986,Earth-616,Marvel,<10
143,Joey,Secret,Neutral,Blue,Bald,Male,Yes,1,Oct-1991,Earth-616,Marvel,<10
144,Haruo Tsuburaya,Secret,Neutral,White,Black,Male,No,8,Sep-1990,Earth-616,Marvel,<10
145,181,Secret,Neutral,Blue,Black,Unknown,Yes,1,Jul-2011,Earth-616,Marvel,<10
146,Gareth Cargill,Public,Neutral,Brown,Black,Male,No,1,Aug-2012,Earth-616,Marvel,<10
147,Dempsey,Secret,Neutral,Blue,Orange,Male,No,3,Aug-1988,Earth-616,Marvel,<10
148,Claude Potier,Secret,Neutral,Hazel,Brown,Male,Yes,2,Oct-2000,Earth-616,Marvel,<10
149,Amber,Non-dual,Neutral,Red,No,Female,Yes,4,Oct-2002,Earth-616,Marvel,<10
150,Donna-Lee Dover,Public,Neutral,Yellow,Blond,Female,Yes,11,Sep-1976,Earth-616,Marvel,<100
151,Rose Chambers,Non-dual,Neutral,Brown,White,Female,No,1,Aug-2009,Earth-616,Marvel,<10
152,John Dare,Public,Neutral,Black,Red,Male,Yes,1,Nov-1995,Earth-616,Marvel,<10
153,Tuvia,Non-dual,Neutral,Blue,Brown,Female,Yes,2,Jun-1971,Earth-616,Marvel,<10
154,Mictlantecuhtli,Non-dual,Neutral,Blue,Bald,Male,Yes,1,Sep-2009,Earth-616,Marvel,<10
155,Ronald,Public,Neutral,Grey,Black,Male,No,1,Aug-2011,Earth-616,Marvel,<10
156,Mowfus,Secret,Neutral,Yellow,No,Male,Yes,6,Apr-1970,Earth-616,Marvel,<10
157,Malcolm Codsworth,Public,Neutral,Brown,Red,Male,Yes,1,Apr-1992,Earth-616,Marvel,<10
158,Joseph Goebbels,Secret,Neutral,Black,Black,Male,No,14,Jun-1942,Earth-616,Marvel,<100
159,Mato,Non-dual,Neutral,Brown,Bald,Male,Yes,1,Nov-2010,Earth-616,Marvel,<10
160,Grace Foley,Non-dual,Neutral,Black,Red,Female,Yes,2,Jan-2004,Earth-616,Marvel,<10
161,Rot,Secret,Neutral,Brown,Brown,Unknown,Yes,3,Mar-2002,Earth-616,Marvel,<10
162,Michael J. Fox,Public,Neutral,Green,Brown,Male,Yes,1,Feb-1988,Earth-616,Marvel,<10
163,Michael Powell,Secret,Neutral,White,Bald,Male,Yes,29,Mar-1991,Earth-616,Marvel,<100
164,Source,Secret,Neutral,Red,Grey,Male,Yes,2,Nov-1996,Earth-616,Marvel,<10
165,Tina Sanchez,Secret,Neutral,Black,Black,Female,Yes,1,Aug-1988,Earth-616,Marvel,<10
166,Megaera,Secret,Neutral,Black,Auburn,Female,Yes,6,Sep-1996,Earth-616,Marvel,<10
167,St. John Allerdyce,Secret,Neutral,Blue,Blond,Male,Yes,108,Jan-1981,Earth-616,Marvel,<250
168,Brian Hibbs,Secret,Neutral,Brown,Blond,Male,Yes,20,Apr-1993,Earth-616,Marvel,<100
169,Keith Chandler,Public,Neutral,Green,Red,Male,Yes,4,Apr-1993,Earth-616,Marvel,<10
170,Patricia Wolman,Public,Neutral,Blue,Blond,Female,Yes,14,Mar-2013,Earth-616,Marvel,<100
171,Oneg,Secret,Neutral,Green,Black,Unknown,Yes,20,Mar-1977,Earth-616,Marvel,<100
172,Jurgen Muntz,Public,Neutral,Blue,Black,Male,Yes,5,Mar-2011,Earth-616,Marvel,<10
173,Ikor,Public,Neutral,Grey,White,Male,Yes,5,May-1964,Earth-616,Marvel,<10
174,Segismund Joshua,Secret,Neutral,Red,Blond,Male,Yes,9,Aug-1992,Earth-616,Marvel,<10
175,Don Johnson,Public,Neutral,Black,Blond,Male,Yes,1,Feb-1988,Earth-616,Marvel,<10
176,Ziran,Secret,Neutral,Brown,Red,Unknown,Yes,34,Dec-1977,Earth-616,Marvel,<100
177,Clarence Snippe,Non-dual,Neutral,Green,Brown,Male,Yes,2,Aug-1948,Earth-616,Marvel,<10
178,Mister Whitman,Non-dual,Neutral,Blue,Grey,Male,Yes,2,Dec-1980,Earth-616,Marvel,<10
179,Earthquake,Secret,Neutral,Black,No,Male,Yes,26,Sep-1980,Earth-616,Marvel,<100
180,Red Hulk,Public,Neutral,Blue,Black,Male,Yes,415,May-1962,Unknown,Marvel,<500
181,Sam Reuther,Public,Neutral,Brown,Black,Male,Yes,5,Apr-1975,Earth-616,Marvel,<10
182,Fang,Secret,Neutral,Brown,Brown,Male,No,17,Jan-1996,Earth-616,Marvel,<100
183,Servo-Robot,Secret,Neutral,Brown,Red,Unknown,Yes,2,Feb-1967,Earth-616,Marvel,<10
184,Simon Garth,Secret,Neutral,White,Black,Male,Yes,37,Jul-1953,Earth-616,Marvel,<100
185,Jake Mallard,Public,Neutral,Black,Brown,Male,No,1,Apr-1974,Earth-616,Marvel,<10
186,Boswell,Public,Neutral,Black,Black,Male,Yes,1,Feb-1966,Earth-616,Marvel,<10
187,Steven Rogers,Secret,Neutral,Blue,Blond,Male,Yes,52,Dec-1953,Earth-616,Marvel,<100
188,Yoshiro Hachiman,Secret,Neutral,Brown,Brown,Male,Yes,9,Nov-1999,Earth-616,Marvel,<10
189,Chameleon,Secret,Neutral,Green,Bald,Male,No,2,Mar-2009,Earth-616,Marvel,<10
190,Morgan,Secret,Neutral,Brown,Blond,Female,Yes,1,Aug-2010,Earth-616,Marvel,<10
191,Captain Forsa,Secret,Neutral,Brown,Black,Male,No,2,Dec-1989,Earth-616,Marvel,<10
192,Xuthl,Secret,Neutral,Yellow,Brown,Male,Yes,3,Apr-1987,Earth-616,Marvel,<10
193,Diana Knight,Public,Neutral,Blue,Grey,Female,Yes,1,Feb-2000,Earth-616,Marvel,<10
194,Don Parisi,Secret,Neutral,Blue,No,Male,Yes,2,Dec-2004,Earth-616,Marvel,<10
195,Siobhan,Non-dual,Neutral,Blue,Blond,Female,Yes,1,Jul-1992,Earth-616,Marvel,<10
196,Living Brain,Non-dual,Neutral,Yellow,No,Genderless,Yes,32,Jan-1964,Earth-616,Marvel,<100
197,Carmen,Public,Neutral,Variable,Black,Female,No,5,Nov-1973,Earth-616,Marvel,<10
198,Jemiah,Secret,Neutral,Blue,No,Male,Yes,13,Jan-1977,Earth-616,Marvel,<100
199,Lucius Aquilla,Secret,Neutral,Black,Black,Male,Yes,6,Nov-1983,Earth-616,Marvel,<10
200,Gzoom,Public,Neutral,Blue,No,Male,Yes,1,May-1994,Earth-616,Marvel,<10
201,Murderous Lion,Secret,Neutral,Blue,Blond,Male,Yes,5,Oct-2009,Earth-616,Marvel,<10
202,Catherine Moranis,Secret,Neutral,Brown,Black,Female,Yes,13,Oct-1980,Earth-616,Marvel,<100
203,Rolanda,Public,Neutral,Green,White,Female,Yes,1,Aug-2003,Earth-616,Marvel,<10
204,Findle the Finder,Secret,Neutral,White,Black,Male,Yes,1,Mar-2013,Earth-616,Marvel,<10
205,Hoggscarr,Secret,Neutral,Black,No,Male,No,1,Dec-2012,Earth-616,Marvel,<10
206,Metazoid,Secret,Neutral,Brown,No,Male,No,1,Sep-1968,Earth-616,Marvel,<10
207,Aron,Secret,Neutral,White,Bald,Male,No,29,Jul-1975,Earth-616,Marvel,<100
208,Senschi,Public,Neutral,Yellow,No,Unknown,Yes,3,Jul-2003,Earth-616,Marvel,<10
209,Elizabeth Hudson,Non-dual,Neutral,Blue,Red,Female,No,6,Nov-2001,Earth-616,Marvel,<10
210,Aldrich Killian,Non-dual,Neutral,Brown,Brown,Male,No,1,Jan-2005,Earth-616,Marvel,<10
211,Mister Lao,Secret,Neutral,Blue,No,Male,Yes,17,Feb-2007,Earth-616,Marvel,<100
212,Benjamin Russell,Secret,Neutral,Blue,Red,Male,Yes,2,Sep-1995,Earth-616,Marvel,<10
213,Blow-Hard,Secret,Neutral,White,Grey,Male,No,3,Dec-1986,Earth-616,Marvel,<10
214,Lazarus,Secret,Neutral,Blue,Black,Male,No,2,Jul-2003,Earth-616,Marvel,<10
215,Sanford,Public,Neutral,Blue,Red,Male,Yes,2,Jan-1974,Earth-616,Marvel,<10
216,Carl Brock,Public,Neutral,Green,White,Male,Yes,4,Mar-1993,Earth-616,Marvel,<10
217,Sojobo-Tengu,Secret,Neutral,Black,Black,Male,Yes,7,Jan-2013,Earth-616,Marvel,<10
218,Abbey Sykes,Non-dual,Neutral,Brown,Black,Female,Yes,5,Nov-2010,Earth-616,Marvel,<10
219,Arthur Swift,Secret,Neutral,Blue,Brown,Male,No,1,Nov-2001,Earth-616,Marvel,<10
220,Garokk,Secret,Neutral,Brown,Brown,Male,Yes,23,Oct-1970,Earth-616,Marvel,<100
221,John Zander,Public,Neutral,Blue,Blond,Male,No,10,Aug-2004,Earth-616,Marvel,<10
222,Grimgerda,Non-dual,Neutral,Blue,Blond,Female,Yes,1,Oct-1966,Earth-616,Marvel,<10
223,Assistant Watcher,Secret,Neutral,Black,Bald,Male,Yes,1,Aug-2010,Earth-616,Marvel,<10
224,Cybortrons,Secret,Neutral,Brown,Grey,Unknown,Yes,1,Jun-1979,Earth-616,Marvel,<10
225,Carstairs,Public,Neutral,White,Brown,Male,Yes,4,Jul-2008,Earth-616,Marvel,<10
226,Tartarus,Secret,Neutral,Brown,Brown,Male,No,2,Jun-2000,Earth-616,Marvel,<10
227,Charles Rider,Public,Neutral,Green,Brown,Male,Yes,34,Sep-1976,Earth-616,Marvel,<100
228,Galen-Kor,Secret,Neutral,Blue,Brown,Male,Yes,10,Aug-1992,Earth-616,Marvel,<10
229,Tragg,Public,Neutral,Brown,Bald,Male,Yes,2,May-1974,Earth-616,Marvel,<10
230,Bill Davis,Non-dual,Neutral,Brown,Bald,Male,No,1,Jun-2010,Earth-616,Marvel,<10
231,Delphyne Gorgon,Non-dual,Neutral,Yellow,Green,Female,Yes,23,Nov-2008,Earth-616,Marvel,<100
232,Vincent Bloch,Secret,Neutral,Black,Bald,Male,Yes,1,Oct-1997,Earth-616,Marvel,<10
233,Weller,Secret,Neutral,Purple,Purple,Male,Yes,1,Nov-1999,Earth-616,Marvel,<10
234,Yuri Topolov,Secret,Neutral,Blue,Bald,Male,No,13,May-1962,Earth-616,Marvel,<100
235,Mickey Fondozzi,Public,Neutral,Blue,Brown,Male,Yes,32,Mar-1992,Earth-616,Marvel,<100
236,Andras Tryp,Non-dual,Neutral,Blue,Blond,Male,No,1,Oct-2006,Earth-616,Marvel,<10
237,Whitey Barton,Non-dual,Neutral,Purple,White,Male,Yes,1,Dec-1968,Earth-616,Marvel,<10
238,Rufus Carter,Secret,Neutral,Brown,Black,Male,Yes,2,Jan-1981,Earth-616,Marvel,<10
239,Lifeline,Secret,Neutral,Green,Blond,Male,Yes,1,May-1990,Earth-616,Marvel,<10
240,Bobby Soul,Secret,Neutral,Yellow,Black,Male,Yes,9,Nov-2003,Earth-616,Marvel,<10
241,Judy Lyman,Public,Neutral,Blue,Brown,Female,No,1,May-2011,Earth-616,Marvel,<10
242,Wilson Travers,Secret,Neutral,Brown,Black,Male,Yes,1,Jul-1978,Earth-616,Marvel,<10
243,Pariah,Secret,Neutral,Blue,Purple,Male,No,1,Feb-1982,Earth-616,Marvel,<10
244,Marcy Stryker,Public,Neutral,Black,Grey,Female,No,1,Jan-1983,Earth-616,Marvel,<10
245,Mrs. Baker,Public,Neutral,Brown,Brown,Female,Yes,2,Mar-1972,Earth-616,Marvel,<10
246,Carl Denti,Public,Neutral,Brown,Brown,Male,Yes,18,Jun-1993,Earth-616,Marvel,<100
247,Riot,Secret,Neutral,White,Bald,Genderless,Yes,14,May-1993,Earth-616,Marvel,<100
248,Robert Tanaka,Public,Neutral,Blue,Black,Male,Yes,8,Dec-2001,Earth-616,Marvel,<10
249,Maker,Secret,Neutral,Brown,No,Female,Yes,7,Jul-1990,Earth-616,Marvel,<10
250,Mister Kenneth,Non-dual,Neutral,Blue,Black,Male,No,2,Nov-2001,Earth-616,Marvel,<10
251,Flagstone,Secret,Neutral,Brown,Black,Male,Yes,2,Jul-1993,Earth-616,Marvel,<10
252,Hargen,Secret,Neutral,White,No,Male,Yes,12,Mar-1977,Earth-616,Marvel,<100
